price,Тип жилья,Комнатность,Площадь квартиры,Площадь кухни,Этаж,Санузел,Кол-во санузлов,Ремонт,Кондиционер,Посудомойка,Холодильник,Мебель,Интернет,Кухонная мебель,Телевизор,Стиральная машина,Вид из окон,Временная эпоха,Высота потолков,Лифт,Материал стен,Консьерж,Территория,,Жилая площадь,Вид из окна,Парковка,Год постройки,Серия дома,Отопление,Балкон/лоджия,Срок сдачи,Отделка,Реновация
10000000,,1-комнатная,33 м²,7 м²,9 из 9,раздельный,1,Хороший,,,,есть,,,,,,брежневка,,,панель,,,,20 м²,во двор,,,II-49,центральное,,,,
10000000,,1-комнатная,33 м²,7 м²,9 из 9,раздельный,1,,,,,,,,,,,брежневка,,,панель,,,,20 м²,,,,II-49,центральное,есть,,,
9900000,,1-комнатная,33 м²,"6,5 м²",9 из 9,совмещённый,1,Хороший,,,,,,,,,,,,есть,панель,,,,18 м²,во двор,закрытая,,1605-АМ,центральное,,,,
11138219,апартаменты,1-комнатная,"34,1 м²",,1 из 5,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,
11195030,апартаменты,1-комнатная,"34,1 м²",,1 из 5,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,
7796504,,1-комнатная,"34,1 м²","15,4 м²",10 из 10,совмещённый,1,,,,,,,,,,,,"2,7 м",есть,монолит,,,,"10,5 м²",,открытая,,,,,3 кв. 2026 г.,без отделки,
9752600,,1-комнатная,"34,1 м²","11,2 м²",13 из 21,,,,,,,,,,,,,,,,монолит,,,,"10,6 м²",,,,,,,4 кв. 2026 г.,,
9900000,,1-комнатная,"34,1 м²","10,1 м²",14 из 14,раздельный,1,Нужен ремонт,,,,нет,,,,,,,,есть,панель,,,Спортивная площадка,15 м²,во двор,закрытая,,П-43,центральное,есть,,,
10600000,,1-комнатная,"34,1 м²",11 м²,14 из 16,раздельный,1,Хороший,,,,нет,,,,,,,"2,7 м",есть,панель,,,,"14,8 м²",во двор,закрытая,,ПД-4,центральное,есть,,,
11500000,,1-комнатная,"34,1 м²",11 м²,16 из 16,совмещённый,1,Евро,,,,есть,,,,,,,"2,7 м",есть,панель,,,,15 м²,,закрытая,,ПД-4,центральное,есть,,,
9889000,,1-комнатная,"34,1 м²","11,2 м²",19 из 21,,,,,,,,,,,,,,,,монолит,,,,"10,6 м²",,,,,,,4 кв. 2026 г.,,
10000000,,1-комнатная,"34,1 м²",8 м²,2 из 5,совмещённый,1,Дизайнерский,,,,,,,,,во двор и на улицу,сталинка,3 м,,,,,Хорошая школа,13 м²,,,,,центральное,,,,
16671490,,1-комнатная,"34,1 м²",,23 из 48,совмещённый,1,,,,,,,,,,,,"2,85 м",есть,кирпич-монолит,,,,10 м²,во двор,подземная,,,,,2027 г.,предчистовая,
11300000,,1-комнатная,"34,1 м²",16 м²,24 из 25,совмещённый,1,,,,,,,,,,,,,есть,,,,,11 м²,,,2025,,,,,,
9800000,,1-комнатная,"34,1 м²",7 м²,3 из 9,,6,,,,,,,,,,,брежневка,"2,64 м",,кирпич,,,Хорошие школы,18 м²,во двор,,,II-29,центральное,есть,,,
9650300,,1-комнатная,"34,1 м²","11,2 м²",6 из 21,,,,,,,,,,,,,,,,монолит,,,,"10,6 м²",,,,,,,4 кв. 2026 г.,,
9718500,,1-комнатная,"34,1 м²","11,2 м²",9 из 21,,,,,,,,,,,,,,,,монолит,,,,"10,6 м²",,,,,,,4 кв. 2026 г.,,
11799000,,1-комнатная,"34,2 м²","9,6 м²",1 из 16,совмещённый,1,Евро,,,,есть,,,,,,,"2,7 м",есть,панель,,,,"19,5 м²",во двор,закрытая,,II-68,центральное,есть,,,
10800000,,1-комнатная,"34,2 м²",8 м²,1 из 5,совмещённый,1,Хороший,,,,есть,,,,,,брежневка,,есть,кирпич,,,Хорошая школа,,во двор,закрытая,,,,есть,,,
