price,Комнатность,Площадь квартиры,Жилая площадь,Площадь кухни,Этаж,Санузел,Кол-во санузлов,Балкон/лоджия,Ремонт,Вид из окон,Год постройки,Высота потолков,Лифт,Материал стен,Парковка,Мебель,Вид из окна,,Срок сдачи,Территория,Временная эпоха,Отопление,Консьерж,Отделка,Серия дома,Тип жилья,Кухонная мебель,Кондиционер,Посудомойка,Холодильник,Стиральная машина,Реновация,Интернет,Телевизор
11594181,2-комнатная,"45,5 м²","24,5 м²","5,1 м²",13 из 23,,,,,,,"3,4 м",есть,монолит,закрытая,,во двор,,3 кв. 2026 г.,закрытая,,,,чистовая,,,,,,,,,,
11766649,2-комнатная,"45,5 м²","24,5 м²","5,1 м²",15 из 23,,,,,,,"3,4 м",есть,монолит,закрытая,,во двор,,3 кв. 2026 г.,закрытая,,,,чистовая,,,,,,,,,,
15000000,2-комнатная,"45,5 м²",27 м²,6 м²,3 из 9,раздельный,1,есть,Дизайнерский,,,"2,64 м",есть,панель,закрытая,есть,во двор,Хорошая школа,,,брежневка,центральное,,,II-49,,,,,,,,,
11900000,2-комнатная,"45,5 м²","30,2 м²","6,6 м²",4 из 12,раздельный,1,есть,,,,"2,7 м",есть,панель,,,на улицу,Хорошая школа,,,брежневка,центральное,,,1605-АМ,,,,,,,,,
10750000,2-комнатная,"45,5 м²",30 м²,6 м²,6 из 9,,,есть,Хороший,,,"2,64 м",есть,,,,,,,,брежневка,центральное,,,1-515,,,,,,,,,
17399990,2-комнатная,"45,5 м²",18 м²,20 м²,7 из 8,совмещённый,1,есть,,,,"2,7 м",есть,кирпич,,,на улицу,,,,,центральное,,,II-29,,,,,,,,,
10600000,2-комнатная,"45,5 м²","29,5 м²","6,2 м²",9 из 9,раздельный,1,,Нужен ремонт,,,"2,64 м",есть,панель,закрытая,,во двор,,,,брежневка,центральное,,,1-515,,,,,,,,,
18000000,2-комнатная,"45,5 м²",28 м²,"7,5 м²",9 из 9,совмещённый,1,,Дизайнерский,,,"2,64 м",есть,панель,закрытая,есть,во двор,Хорошая школа,,,брежневка,центральное,,,II-57,,,,,,,,,
10200000,2-комнатная,"45,6 м²","27,2 м²",6 м²,1 из 9,раздельный,1,есть,Нужен ремонт,во двор и на улицу,,"2,55 м",есть,панель,,нет,,Хорошая школа,,,,центральное,,,II-49,,,,,,,,,
10500000,2-комнатная,"45,6 м²",28 м²,"6,1 м²",6 из 9,раздельный,1,,,,,,есть,панель,,,во двор,Хорошая школа,,,брежневка,центральное,,,II-49,,,,,,,,,
12200000,2-комнатная,"45,6 м²",28 м²,6 м²,7 из 9,раздельный,1,,,,,"2,6 м",есть,панель,,есть,во двор,,,,брежневка,центральное,,,II-49,,есть,,,,,,,
11200000,2-комнатная,"45,7 м²","27,5 м²","6,1 м²",1 из 9,совмещённый,1,,Хороший,,,,есть,панель,закрытая,,во двор,,,,брежневка,центральное,,,П-44Т,,,,,,,,,
24500000,2-комнатная,"45,7 м²","29,9 м²",6 м²,14 из 45,,,,,,2021,,,монолит,,,,,,,,,,,,,,,,,,,,
12700000,2-комнатная,"45,7 м²","30,1 м²","6,7 м²",7 из 12,раздельный,1,,Хороший,,,"2,6 м",есть,панель,закрытая,есть,во двор,Хорошие школы,,,,центральное,,,1605-АМ,,,,,,,,,
12000000,2-комнатная,"45,8 м²","30,4 м²","6,7 м²",9 из 12,раздельный,1,есть,Хороший,,,"2,5 м",есть,панель,закрытая,есть,на улицу,Хорошие школы,,,брежневка,центральное,,,1605-АМ,,,,,,,,,
11950000,2-комнатная,"45,8 м²",30 м²,6 м²,9 из 9,совмещённый,1,,,,,"2,64 м",есть,панель,,нет,во двор,Хорошая школа,,,брежневка,центральное,,,II-57,,,,,,,,,
11700000,2-комнатная,"45,9 м²","27,2 м²","6,2 м²",1 из 9,раздельный,1,есть,,,,,есть,панель,,,,Хорошие школы,,,брежневка,центральное,,,II-49,,,,,,,,,
23890000,2-комнатная,"45,9 м²",27 м²,7 м²,20 из 24,,,,Нужен ремонт,во двор и на улицу,2023,,есть,монолит,подземная,,,,,,,,,,,,,,,,,,,
10390000,2-комнатная,"45,9 м²",27 м²,6 м²,5 из 12,раздельный,1,,Нужен ремонт,,,"2,64 м",есть,панель,,,во двор,Хорошие школы,,,брежневка,центральное,,,II-57,,,,,,,,,
11280000,2-комнатная,"45,9 м²","30,5 м²","5,8 м²",7 из 9,раздельный,1,,Хороший,,,"2,64 м",есть,панель,закрытая,,во двор,Хорошие школы,,,,,,,1-515,,,,,,,,,
11600000,2-комнатная,45 м²,30 м²,"5,5 м²",1 из 5,совмещённый,1,,Нужен ремонт,,,,,панель,,,во двор,,,,хрущевка,центральное,,,1-510,,,,,,,,,
16000000,2-комнатная,45 м²,29 м²,6 м²,1 из 5,совмещённый,1,,Хороший,,,"2,64 м",,панель,закрытая,,во двор,,,,,,,,,,,,,,,,,
9400000,2-комнатная,45 м²,30 м²,6 м²,1 из 9,раздельный,1,,Нужен ремонт,,,"2,64 м",есть,панель,закрытая,нет,на улицу,Хорошая школа,,,,центральное,,,1-515,,,,,,,,,
13500000,2-комнатная,45 м²,28 м²,6 м²,1 из 9,,,,,,,,,панель,,,,Хорошая школа,,,брежневка,центральное,,,,,,,,,,,,
9600000,2-комнатная,45 м²,28 м²,6 м²,1 из 9,раздельный,1,,Хороший,,,,есть,панель,,,во двор,,,,брежневка,центральное,,,II-49,,,,,,,,,
9600000,2-комнатная,45 м²,28 м²,6 м²,1 из 9,раздельный,1,,,,,,есть,панель,,,во двор,,,,брежневка,центральное,,,II-49,,,,,,,,,
10550000,2-комнатная,45 м²,"29,6 м²",6 м²,1 из 9,раздельный,1,есть,Хороший,,,,есть,панель,закрытая,есть,во двор,Хорошие школы,,,брежневка,центральное,,,1-515,,,,,,,,,
28497000,2-комнатная,45 м²,25 м²,10 м²,12 из 13,совмещённый,1,,Дизайнерский,,2019,3 м,есть,монолит,подземная,есть,во двор,,,,,,,,,,есть,есть,,,,,,
11500000,2-комнатная,45 м²,24 м²,"6,3 м²",12 из 14,совмещённый,1,есть,Евро,,,"2,64 м",есть,блок,закрытая,,на улицу,,,,,,,,,,,,,,,,,
12500000,2-комнатная,45 м²,"26,7 м²","6,6 м²",14 из 14,раздельный,1,,Нужен ремонт,,,"2,65 м",есть,кирпич,закрытая,,на улицу,Хорошие школы,,,брежневка,центральное,,,,,,,,,,,,
15999000,2-комнатная,45 м²,35 м²,5 м²,15 из 16,совмещённый,1,есть,Дизайнерский,во двор и на улицу,2018,,есть,,подземная,,,,,,,,,,,,,,,,,,,
14850000,2-комнатная,45 м²,26 м²,7 м²,18 из 25,совмещённый,1,,Дизайнерский,,2019,"2,8 м",есть,монолит,открытая,,во двор,Спортивная площадка,,,,центральное,,,,,,,,,,,,
11700000,2-комнатная,45 м²,30 м²,"6,5 м²",2 из 12,раздельный,1,,,,,,есть,панель,,,во двор,Хорошие школы,,,брежневка,центральное,,,II-18,,,,,,,,,
15650000,2-комнатная,45 м²,30 м²,6 м²,2 из 5,совмещённый,1,,Хороший,,,"2,65 м",есть,кирпич,,,на улицу,,,,,,,,,,,,,,,,,
9980000,2-комнатная,45 м²,29 м²,7 м²,2 из 9,раздельный,1,,Нужен ремонт,,,"2,64 м",есть,панель,закрытая,нет,во двор,Хорошая школа,,,брежневка,центральное,,,II-49,,,,,,,,,
11500000,2-комнатная,45 м²,,6 м²,2 из 9,раздельный,1,,Чистовая отделка,во двор и на улицу,,,есть,кирпич,,нет,,Хорошие школы,,,брежневка,центральное,,,,,есть,,,,,,,
13500000,2-комнатная,45 м²,,6 м²,3 из 5,,,,,,,,есть,панель,,,во двор,Хорошая школа,,,хрущевка,центральное,,,1-515,,,,,,,,,
25900000,2-комнатная,45 м²,25 м²,12 м²,31 из 31,совмещённый,1,есть,Дизайнерский,во двор и на улицу,2016,3 м,есть,монолит,подземная,есть,,Хорошие школы,,,,центральное,,,,апартаменты,есть,есть,,,,,,
14000000,2-комнатная,45 м²,27 м²,6 м²,4 из 14,раздельный,1,есть,Хороший,,,"2,64 м",есть,блок,,,во двор,,,,брежневка,центральное,,,И-209А,,,,,,,,,
11000000,2-комнатная,45 м²,30 м²,6 м²,4 из 9,раздельный,1,,Нужен ремонт,во двор и на улицу,,,есть,панель,закрытая,нет,,Хорошие школы,,,брежневка,центральное,,,1-515,,,,,,,,,
10900000,2-комнатная,45 м²,,"5,9 м²",4 из 9,,,есть,Нужен ремонт,,,"2,6 м",есть,панель,закрытая,есть,во двор,Хорошие школы,,,брежневка,центральное,,,1-515,,,,,,,,,
10900000,2-комнатная,45 м²,30 м²,6 м²,4 из 9,раздельный,1,,Черновая отделка,,,"2,64 м",,панель,,,во двор,,,,брежневка,центральное,,,II-49,,,,,,,,есть,
18500000,2-комнатная,45 м²,27 м²,10 м²,5 из 16,совмещённый,1,есть,Дизайнерский,,,,есть,блок,закрытая,есть,на улицу,Хорошая школа,,,брежневка,центральное,,,1-МГ-601,,,,,,,,,
16500000,2-комнатная,45 м²,29 м²,7 м²,5 из 5,,,есть,,,,,,панель,,,,,,,,центральное,,,,,,,,,,,,
9800000,2-комнатная,45 м²,27 м²,7 м²,5 из 5,раздельный,1,есть,,,,,,,,,на улицу,,,,,,,,,,,,,,,,,
13500000,2-комнатная,45 м²,"28,2 м²","5,6 м²",5 из 5,совмещённый,1,,Хороший,,,,есть,кирпич,,,во двор,Хорошие школы,,,хрущевка,центральное,,,1-515,,,,,,,,,
15200000,2-комнатная,45 м²,"28,8 м²","6,6 м²",5 из 9,совмещённый,1,,Дизайнерский,,,"2,64 м",есть,панель,,,во двор,,,,брежневка,центральное,,,1605-АМ,,,,,,,,,
15200000,2-комнатная,45 м²,"28,8 м²","6,6 м²",5 из 9,совмещённый,1,,,,,"2,64 м",есть,панель,,,во двор,,,,брежневка,центральное,,,1605-АМ,,,,,,,,,
11900000,2-комнатная,45 м²,27 м²,7 м²,5 из 9,раздельный,1,,Хороший,,,,есть,панель,,,во двор,Хорошие школы,,,брежневка,,,,1-515,,,,,,,,,
11850000,2-комнатная,45 м²,34 м²,6 м²,5 из 9,совмещённый,1,,Хороший,,,"2,7 м",есть,кирпич,закрытая,,во двор,Хорошая школа,,,,центральное,,,II-18,,,,,,,,,
10600000,2-комнатная,45 м²,32 м²,"5,5 м²",5 из 9,совмещённый,1,,Нужен ремонт,,,"2,5 м",есть,блок,закрытая,нет,во двор,,,,брежневка,центральное,,,II-18,,,,,,,,,
13000000,2-комнатная,45 м²,,6 м²,5 из 9,раздельный,1,,Евро,,,,есть,панель,закрытая,нет,во двор,Хорошие школы,,,брежневка,центральное,,,II-49,,,,,,,,,
11500000,2-комнатная,45 м²,29 м²,6 м²,6 из 12,раздельный,1,есть,Хороший,,,,есть,панель,закрытая,есть,во двор,Хорошие школы,,,брежневка,центральное,,,II-18,,,,,,,,,
25000000,2-комнатная,45 м²,14 м²,17 м²,6 из 14,совмещённый,1,,Нужен ремонт,,2021,3 м,есть,монолит,подземная,,во двор,,,,,,,,,,,,,,,,,
11600000,2-комнатная,45 м²,32 м²,7 м²,6 из 14,,,,,,,,,панель,,,,Хорошая школа,,,,центральное,,,И-209А,,,,,,,,,
11500000,2-комнатная,45 м²,30 м²,6 м²,6 из 9,раздельный,1,,,,,"2,64 м",есть,панель,закрытая,есть,во двор,,,,брежневка,центральное,,,1-515,,,,,,,,,
18500000,2-комнатная,45 м²,32 м²,10 м²,6 из 9,совмещённый,1,,Дизайнерский,,2020,"3,1 м",есть,,подземная,есть,во двор,,,,,,,,,,,,,,,,,
12000000,2-комнатная,45 м²,28 м²,"6,5 м²",6 из 9,раздельный,1,,Евро,,,"2,64 м",есть,панель,закрытая,есть,во двор,Хорошие школы,,,брежневка,центральное,,,II-49,,,,,,,,,
