price,Комнатность,Площадь квартиры,Этаж,Отделка,Вид из окна,Срок сдачи,Высота потолков,Лифт,Материал стен,Парковка,Жилая площадь,Площадь кухни,Кол-во санузлов,Балкон/лоджия,Санузел,Ремонт,Мебель,Кухонная мебель,Отопление,,Тип жилья,Год постройки,Консьерж,Территория,Вид из окон,Временная эпоха,Серия дома,Кондиционер,Реновация,Посудомойка,Холодильник,Интернет,Телевизор,Стиральная машина
5950000,,"16,3 м²",3 из 6,,на улицу,,,есть,панель,,11 м²,,1,,совмещённый,Дизайнерский,есть,,,Фитнес клуб,апартаменты,,,,,брежневка,1-510,,,,,,,
3050000,,"16,4 м²",2 из 9,,во двор,,"2,85 м",,монолит,,,,1,есть,совмещённый,Нужен ремонт,нет,,,,,2024,,,,,,,,,,,,
6700000,,"16,4 м²",5 из 24,,во двор,,"3,2 м",есть,монолит,,,,1,,совмещённый,Дизайнерский,есть,есть,,,апартаменты,2024,есть,,,,,есть,,,есть,есть,,есть
9499000,,"16,5 м²",2 из 8,,,,3 м,есть,кирпич,,11 м²,,,,,,,,центральное,Хорошие школы,апартаменты,,,,,сталинка,,,,,,,,
12800000,,"16,5 м²",3 из 5,,,,3 м,есть,кирпич,закрытая,10 м²,,1,,совмещённый,Дизайнерский,есть,,,,апартаменты,,,,,,,,,,,,,
11650000,,"16,8 м²",1 из 4,,во двор,,,есть,кирпич,,,,1,,совмещённый,,,,центральное,Хорошие школы,,,,,,,,,,,,,,
4800000,,16 м²,1 из 10,,во двор,,"2,64 м",есть,панель,закрытая,14 м²,,1,,совмещённый,Хороший,,,центральное,Спортивная площадка,,,,,,,П-3М,,,,,,,
9000000,,16 м²,1 из 3,,во двор,,,,кирпич,,9 м²,,1,,совмещённый,Дизайнерский,,,,,апартаменты,,,,,,,,,,,,,
8700000,,16 м²,2 из 3,,на улицу,,,есть,,закрытая,,,1,,совмещённый,Дизайнерский,есть,,,,апартаменты,,,,,,,,,,,,,
5600000,,16 м²,3 из 7,,во двор,,"3,2 м",есть,,закрытая,,,1,,совмещённый,Нужен ремонт,нет,,,,,,,,,,,,,,,,,
7200000,,"17,2 м²",1 из 14,,во двор,,"2,64 м",есть,панель,закрытая,,,1,есть,совмещённый,Евро,нет,,центральное,Хорошая школа,,,,,,брежневка,И-209А,,,,,,,
2930722,,"17,6 м²",1 из 8,,,,,,кирпич,,"9,6 м²",,1,есть,совмещённый,,,,,Хорошие школы,апартаменты,,,,,сталинка,,,,,,,,
9500000,,"17,6 м²",2 из 5,,во двор,,,,кирпич,,"13,5 м²",,1,,совмещённый,,,,,,апартаменты,,,,,,,,,,,,,
12000000,,"17,6 м²",27 из 33,,,,3 м,есть,монолит,подземная,,,,,,,,,,,,2023,,,во двор и на улицу,,,,,,,,,
9700000,,"17,8 м²",20 из 22,,,,3 м,есть,монолит,подземная,15 м²,,1,,совмещённый,Дизайнерский,есть,,,,апартаменты,2022,,,во двор и на улицу,,,,,,,,,
5824318,,"17,8 м²",3 из 16,без отделки,,4 кв. 2026 г.,"2,95 м",,,,"10,2 м²",,,,,,,,,,,,,,,,,,,,,,,
8000000,,17 м²,1 из 9,,во двор,,,есть,кирпич,,15 м²,,1,,совмещённый,,,,центральное,Хорошая школа,,,,,,брежневка,II-29,,,,,,,
8600000,,17 м²,4 из 5,,во двор,,"3,2 м",,кирпич,закрытая,14 м²,,1,,совмещённый,Дизайнерский,,,центральное,Хорошие школы,апартаменты,,,,,сталинка,,,,,,,,
6100000,,"18,1 м²",6 из 6,,во двор,,,есть,кирпич,закрытая,,,1,,совмещённый,Евро,есть,,,,апартаменты,,,,,сталинка,,,,,,,,
8300000,,"18,2 м²",12 из 24,,во двор,,"2,7 м",есть,,подземная,"13,2 м²",,1,,совмещённый,Дизайнерский,,,,,апартаменты,2024,,,,,,,,,,,,
8650000,,"18,2 м²",17 из 24,,,,"2,8 м",есть,кирпич-монолит,подземная,,,1,,совмещённый,Дизайнерский,есть,,,,апартаменты,2023,,,во двор и на улицу,,,,,,,,,
8950000,,"18,2 м²",8 из 24,,на улицу,,,есть,монолит,,"13,2 м²",,1,,совмещённый,Евро,,,,,апартаменты,2024,,,,,,,,,,,,
6022505,,"18,3 м²",2 из 16,без отделки,,4 кв. 2026 г.,"2,95 м",,,,"10,9 м²",,,,,,,,,,,,,,,,,,,,,,,
6087652,,"18,3 м²",3 из 16,без отделки,,4 кв. 2026 г.,"2,95 м",,,,"10,9 м²",,,,,,,,,,,,,,,,,,,,,,,
8900000,,"18,3 м²",4 из 5,,во двор,,"3,1 м",есть,,закрытая,15 м²,,1,,совмещённый,Дизайнерский,,,,,апартаменты,,,,,,,,,,,,,
6101625,,"18,3 м²",6 из 16,без отделки,,4 кв. 2026 г.,"2,95 м",,,,"10,9 м²",,,,,,,,,,,,,,,,,,,,,,,
6101625,,"18,3 м²",6 из 16,без отделки,,4 кв. 2026 г.,"2,95 м",,,,"10,9 м²",,,,,,,,,,,,,,,,,,,,,,,
11598618,,"18,4 м²",36 из 42,предчистовая,во двор,4 кв. 2026 г.,"2,89 м",есть,монолит,закрытая,"9,5 м²",,1,,совмещённый,,,,центральное,,,,,закрытая,,хрущевка,,,Подлежит реновации,,,,,
11679395,,"18,4 м²",40 из 42,предчистовая,во двор,4 кв. 2026 г.,"2,89 м",есть,монолит,закрытая,"9,5 м²",,1,,совмещённый,,,,центральное,,,,,закрытая,,хрущевка,,,Подлежит реновации,,,,,
7100000,,"18,4 м²",6 из 16,,,,,,монолит,,12 м²,,,,,,есть,есть,,,апартаменты,2020,,,,,П-44К,,,,есть,есть,,
11373275,,"18,5 м²",27 из 42,предчистовая,во двор,4 кв. 2026 г.,"2,89 м",есть,монолит,закрытая,"9,4 м²",,1,,совмещённый,,,,центральное,,,,,закрытая,,хрущевка,,,Подлежит реновации,,,,,
11495099,,"18,5 м²",33 из 42,предчистовая,во двор,4 кв. 2026 г.,"2,89 м",есть,монолит,закрытая,"9,5 м²",,1,,совмещённый,,,,центральное,,,,,закрытая,,хрущевка,,,Подлежит реновации,,,,,
8300000,,"18,5 м²",5 из 10,,во двор,,"2,6 м",есть,панель,закрытая,17 м²,,1,,совмещённый,Дизайнерский,,,,,апартаменты,,,,,,,,,,,,,
11389782,,"18,6 м²",25 из 42,предчистовая,во двор,4 кв. 2026 г.,"2,89 м",есть,монолит,закрытая,"9,4 м²",,1,,совмещённый,,,,центральное,,,,,закрытая,,хрущевка,,,Подлежит реновации,,,,,
6147292,,"18,7 м²",2 из 16,без отделки,,4 кв. 2026 г.,"2,95 м",,,,10 м²,,,,,,,,,,,,,,,,,,,,,,,
6213793,,"18,7 м²",3 из 16,без отделки,,4 кв. 2026 г.,"2,95 м",,,,10 м²,,,,,,,,,,,,,,,,,,,,,,,
6223312,,"18,7 м²",5 из 16,без отделки,,4 кв. 2026 г.,"2,95 м",,,,10 м²,,,,,,,,,,,,,,,,,,,,,,,
6228071,,"18,7 м²",6 из 16,без отделки,,4 кв. 2026 г.,"2,95 м",,,,10 м²,,,,,,,,,,,,,,,,,,,,,,,
10697207,,"18,8 м²",14 из 42,предчистовая,во двор,4 кв. 2026 г.,"2,74 м",есть,монолит,закрытая,"9,4 м²",,1,,совмещённый,,,,центральное,,,,,закрытая,,хрущевка,,,Подлежит реновации,,,,,
8000000,,"18,8 м²",24 из 24,,,,,,,,"9,8 м²",,,,,,,,,,апартаменты,2024,,,,,,,,,,,,
8480000,,18 м²,1 из 4,,на улицу,,,,кирпич,,10 м²,,1,,совмещённый,,,,,,апартаменты,,,,,,,,,,,,,
6441565,,18 м²,10 из 16,чистовая,,4 кв. 2026 г.,"2,95 м",,,,"10,2 м²",,,,,,,,,,,,,,,,,,,,,,,
5956830,,18 м²,10 из 16,без отделки,,4 кв. 2026 г.,"2,95 м",,,,"10,1 м²",,,,,,,,,,,,,,,,,,,,,,,
6434418,,18 м²,10 из 16,чистовая,,4 кв. 2026 г.,"2,95 м",,,,"10,1 м²",,,,,,,,,,,,,,,,,,,,,,,
5965913,,18 м²,12 из 16,без отделки,,4 кв. 2026 г.,"2,95 м",,,,"10,1 м²",,,,,,,,,,,,,,,,,,,,,,,
6800000,,18 м²,2 из 5,,на улицу,,"3,2 м",,кирпич,закрытая,10 м²,,1,,совмещённый,Хороший,,,,,апартаменты,,,,,сталинка,,,,,,,,
5937454,,18 м²,5 из 16,без отделки,,4 кв. 2026 г.,"2,95 м",,,,"10,2 м²",,,,,,,,,,,,,,,,,,,,,,,
8500000,,18 м²,6 из 10,,во двор,,,,,закрытая,,,1,,совмещённый,Евро,есть,,,,апартаменты,,,,,,,,,,,,,
5946527,,18 м²,7 из 16,без отделки,,4 кв. 2026 г.,"2,95 м",,,,"10,2 м²",,,,,,,,,,,,,,,,,,,,,,,
11520000,,"19,2 м²",1 из 3,,,,"3,3 м",,кирпич,,"15,9 м²",,,есть,,,,,,,апартаменты,,,,,,,,,,,,,
20400000,,"19,2 м²",2 из 6,,на улицу,,"3,4 м",есть,кирпич,,12 м²,,1,,совмещённый,,,,центральное,,,,,,,,,,,,,,,
20400000,,"19,2 м²",2 из 6,,на улицу,,"3,4 м",есть,кирпич,закрытая,"11,2 м²",,1,,совмещённый,Дизайнерский,,,центральное,,,,,,,,,,,,,,,
4950000,,"19,4 м²",1 из 5,,во двор,,"3,3 м",,панель,закрытая,,,,,,Евро,,,,,апартаменты,,,,,,,,,,,,,
9220764,,"19,4 м²",30 из 31,без отделки,во двор,4 кв. 2026 г.,"2,72 м",есть,монолит,закрытая,"9,1 м²",,1,,совмещённый,,,,,,,,,закрытая,,,,,,,,,,
6750000,,"19,4 м²",4 из 16,,во двор,,,,,,11 м²,,1,,совмещённый,,,,центральное,Хорошие школы,,2017,,,,,,,,,,,,
6900000,,"19,5 м²",14 из 16,,на улицу,,"2,6 м",есть,панель,открытая,10 м²,,1,,раздельный,Нужен ремонт,,,центральное,Хорошие школы,,,,,,брежневка,,,,,,,,
6000000,,"19,5 м²",5 из 6,,во двор,,"3,4 м",,кирпич,закрытая,"9,5 м²",,1,,совмещённый,Евро,,,,,апартаменты,,,,,сталинка,,,,,,,,
7500000,,"19,6 м²",10 из 17,,во двор,,"2,65 м",есть,панель,открытая,8 м²,,1,,совмещённый,Евро,есть,есть,,,,2020,,,,,,,,,,,,
8500000,,"19,6 м²",15 из 17,,во двор,,,есть,панель,,10 м²,,1,,совмещённый,Хороший,,,,,,2023,,,,,,,,,,,,
8500000,,"19,6 м²",5 из 9,,во двор,,"2,6 м",есть,монолит,открытая,10 м²,,1,,совмещённый,Хороший,есть,есть,,,,2023,,,,,,,,,,,,
10500000,,"19,7 м²",3 из 22,,во двор,,"2,68 м",есть,кирпич-монолит,закрытая,14 м²,,1,,совмещённый,Евро,есть,,,,,2022,,,,,,,,,,,,
9700000,,"19,8 м²",13 из 33,,на улицу,,"2,8 м",есть,кирпич,подземная,15 м²,,1,,совмещённый,Дизайнерский,есть,,,,,2024,,,,,,,,,,,,
8050000,,"19,8 м²",13 из 33,,на улицу,,"2,8 м",есть,кирпич,подземная,15 м²,,1,,совмещённый,Хороший,нет,,,,,2024,,,,,,,,,,,,
9500000,,"19,8 м²",14 из 25,,во двор,,"2,65 м",есть,монолит,закрытая,"14,5 м²",,1,,совмещённый,Евро,есть,,,Спортивная площадка,,2019,,,,,1-510,,,,,,,
11250000,,"19,8 м²",29 из 33,,на улицу,,"2,65 м",есть,монолит,,14 м²,,,,,Дизайнерский,есть,,,,,2022,,,,,,,,,,,,
6995329,,"19,8 м²",3 из 16,чистовая,,4 кв. 2026 г.,"2,95 м",,,,"9,6 м²",,,,,,,,,,,,,,,,,,,,,,,
6483447,,"19,8 м²",6 из 16,без отделки,,4 кв. 2026 г.,"2,95 м",,,,"9,6 м²",,,,,,,,,,,,,,,,,,,,,,,
6493341,,"19,8 м²",8 из 16,без отделки,,4 кв. 2026 г.,"2,95 м",,,,"9,6 м²",,,,,,,,,,,,,,,,,,,,,,,
10700000,,"19,9 м²",13 из 33,,во двор,,"2,9 м",есть,монолит,закрытая,14 м²,,1,,совмещённый,Евро,,,,,,2022,,,,,,,,,,,,
10200000,,"19,9 м²",3 из 33,,на улицу,,,есть,монолит,,"9,9 м²",,1,,раздельный,Хороший,,,,,,2023,,,,,,,,,,,,
3900000,,19 м²,1 из 9,,,,"3,1 м",,монолит,,,,1,есть,совмещённый,Чистовая отделка,нет,,,Спортивная площадка,,2018,,,во двор и на улицу,,,,,,,,,
8900000,,19 м²,15 из 22,,на улицу,,3 м,есть,монолит,подземная,7 м²,,1,,совмещённый,Дизайнерский,есть,есть,,,апартаменты,2023,,,,,,есть,,,,,,
8417596,,19 м²,16 из 16,,,,,,,,"15,2 м²",,,,,,,,,,апартаменты,2024,,,,,,,,,,,,
42000000,,19 м²,22 из 27,,на улицу,,3 м,есть,кирпич-монолит,,,,,,,Дизайнерский,есть,есть,,Спортивная площадка,апартаменты,2020,есть,закрытая,,,,,,,есть,есть,есть,есть
4683141,,"20,1 м²",1 из 8,,на улицу,,,,кирпич,,"15,1 м²",,1,есть,совмещённый,,,,,Хорошие школы,апартаменты,,,,,сталинка,,,,,,,,
5700000,,"20,1 м²",1 из 9,,на улицу,,"2,64 м",есть,панель,закрытая,16 м²,,1,,совмещённый,Евро,нет,,,,,,,,,брежневка,1-515,,,,,,,
9100000,,"20,1 м²",5 из 17,,,,,,панель,,15 м²,,,,,,,,,,,2024,,,,,,,,,,,,
9500000,,"20,2 м²",26 из 33,,на улицу,,"2,8 м",есть,монолит,,"9,6 м²",,1,,совмещённый,,,,,,,2024,,,,,,,,,,,,
9500000,,"20,2 м²",26 из 33,,на улицу,,"2,8 м",есть,монолит,закрытая,"9,6 м²",,1,,совмещённый,Хороший,,,,,,2024,,,,,,,,,,,,
8600000,,"20,3 м²",10 из 13,,на улицу,,3 м,есть,кирпич-монолит,открытая,10 м²,,1,есть,совмещённый,Нужен ремонт,,,,,,2020,,,,,,,,,,,,
9500000,,"20,3 м²",26 из 33,,,,,,,,"18,3 м²",,,,,,,,,,,2025,,,,,,,,,,,,
6851930,,"20,4 м²",12 из 16,чистовая,,4 кв. 2026 г.,"2,95 м",,,,"11,5 м²",,,,,,,,,,,,,,,,,,,,,,,
6856742,,"20,4 м²",13 из 16,чистовая,,4 кв. 2026 г.,"2,95 м",,,,"11,5 м²",,,,,,,,,,,,,,,,,,,,,,,
6751308,,"20,4 м²",4 из 16,чистовая,,4 кв. 2026 г.,"2,95 м",,,,"11,5 м²",,,,,,,,,,,,,,,,,,,,,,,
6760853,,"20,4 м²",6 из 16,чистовая,,4 кв. 2026 г.,"2,95 м",,,,"11,5 м²",,,,,,,,,,,,,,,,,,,,,,,
6305775,,"20,4 м²",7 из 16,без отделки,,4 кв. 2026 г.,"2,95 м",,,,"11,5 м²",,,,,,,,,,,,,,,,,,,,,,,
6329474,,"20,5 м²",10 из 16,без отделки,,4 кв. 2026 г.,"2,95 м",,,,"11,5 м²",,,,,,,,,,,,,,,,,,,,,,,
6852325,,"20,5 м²",10 из 16,чистовая,,4 кв. 2026 г.,"2,95 м",,,,"11,5 м²",,,,,,,,,,,,,,,,,,,,,,,
6339111,,"20,5 м²",12 из 16,без отделки,,4 кв. 2026 г.,"2,95 м",,,,"11,5 м²",,,,,,,,,,,,,,,,,,,,,,,
