price,Комнатность,Площадь квартиры,Жилая площадь,Площадь кухни,Этаж,Санузел,Кол-во санузлов,Срок сдачи,Высота потолков,Лифт,Материал стен,Парковка,Территория,Балкон/лоджия,Ремонт,Кондиционер,Посудомойка,Холодильник,Мебель,Интернет,Кухонная мебель,Телевизор,Стиральная машина,Отопление,Консьерж,,Вид из окон,Тип жилья,Вид из окна,Отделка,Год постройки,Временная эпоха,Серия дома,Реновация
21100000,3-комнатная,"74,6 м²","45,8 м²","10,2 м²",7 из 17,раздельный,1,,"2,75 м",есть,панель,,,есть,Нужен ремонт,,,,нет,есть,,,,центральное,,Хорошая школа,во двор и на улицу,,,,,,П-3,
13975519,3-комнатная,"74,6 м²","41,9 м²","17,7 м²",9 из 23,,,3 кв. 2026 г.,"3,4 м",есть,монолит,закрытая,закрытая,,,,,,,,,,,,,,,,,без отделки,,,,
19900000,3-комнатная,"74,7 м²","45,5 м²",10 м²,10 из 17,раздельный,1,,"2,64 м",есть,панель,,,есть,Евро,есть,,,есть,есть,есть,,,,,Спортивная площадка,,,,,,,П-44,
39710520,3-комнатная,"74,7 м²","38,4 м²","15,3 м²",2 из 13,раздельный,1,3 кв. 2028 г.,"3,38 м",есть,монолит,закрытая,закрытая,,,,,,,,,,,,,,,,,,,,,
20400000,3-комнатная,"74,8 м²","49,2 м²","9,3 м²",1 из 5,раздельный,1,,"3,2 м",,кирпич,,,,Евро,,,,,,,,,центральное,,,во двор и на улицу,,,,,сталинка,,
28222040,3-комнатная,"74,8 м²","31,8 м²",,18 из 28,совмещённый,2,2027 г.,"2,85 м",есть,кирпич-монолит,подземная,,,,,,,,,,,,,,,,,во двор,без отделки,,,,
31084262,3-комнатная,"74,8 м²","36,8 м²",,36 из 46,,,2028 г.,"2,85 м",,,,,,,,,,,,,,,,,,,,,,,,,
39999111,3-комнатная,"74,8 м²","42,4 м²","15,9 м²",40 из 45,,2,1 кв. 2025 г.,3 м,,монолит,закрытая,закрытая,,,,,,,,,,,центральное,,,,,во двор,без отделки,,хрущевка,,Подлежит реновации
16700000,3-комнатная,"74,9 м²","45,6 м²","10,2 м²",12 из 17,раздельный,1,,,есть,панель,,,есть,,,,,,,,,,центральное,,Спортивная площадка,,,,,,,П-44,
26936362,3-комнатная,"74,9 м²","41,3 м²","14,2 м²",15 из 30,,,2026 г.,3 м,,монолит,,,,,,,,,,,,,,,,,,,без отделки,,,,
26950293,3-комнатная,"74,9 м²","41,3 м²","14,2 м²",20 из 30,,,2026 г.,3 м,,монолит,,,,,,,,,,,,,,,,,,,без отделки,,,,
27131402,3-комнатная,"74,9 м²","41,3 м²","14,2 м²",29 из 30,,,2026 г.,3 м,,монолит,,,,,,,,,,,,,,,,,,,без отделки,,,,
29330465,3-комнатная,"74,9 м²","33,4 м²",,46 из 59,,,2028 г.,"2,85 м",,,,,,,,,,,,,,,,,,,,,,,,,
18800000,3-комнатная,74 м²,45 м²,"9,8 м²",1 из 17,раздельный,1,,"2,6 м",,панель,,,,Дизайнерский,,,есть,есть,,есть,,,центральное,,,во двор и на улицу,,,,,,П-44Т,
21200000,3-комнатная,74 м²,43 м²,10 м²,10 из 17,,,,,,панель,,,есть,,,,,есть,,,,есть,центральное,,,,,,,,,П-44,
31000000,3-комнатная,74 м²,45 м²,9 м²,2 из 5,совмещённый,2,,,есть,кирпич,,,,Евро,,,,,,,,,,,,,,во двор,,,,,
21850000,3-комнатная,74 м²,"47,2 м²",8 м²,2 из 5,раздельный,1,,3 м,,кирпич,закрытая,,,Хороший,,,,есть,,,,,центральное,,Спортивная площадка,во двор и на улицу,,,,,сталинка,,
33000000,3-комнатная,74 м²,52 м²,8 м²,3 из 8,совмещённый,1,,"3,2 м",есть,кирпич,закрытая,,,Дизайнерский,есть,,,есть,,есть,,,центральное,,Хорошая школа,во двор и на улицу,,,,,сталинка,,
33400000,3-комнатная,74 м²,31 м²,30 м²,4 из 22,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,
23000000,3-комнатная,74 м²,,10 м²,5 из 22,,,,,,панель,,,,Нужен ремонт,,,,,,,,,центральное,,Спортивная площадка,,,,,,,КОПЭ,
17700000,3-комнатная,74 м²,"51,1 м²","9,7 м²",6 из 17,совмещённый,1,,"2,65 м",есть,панель,открытая,,есть,Дизайнерский,есть,,,есть,,,,,центральное,,Хорошая школа,во двор и на улицу,,,,,,П-44,
19500000,3-комнатная,74 м²,44 м²,10 м²,8 из 14,раздельный,1,,"2,7 м",есть,панель,,,есть,Евро,,,,нет,,есть,,,центральное,,Спортивная площадка,во двор и на улицу,,,,,,П-44,
23399000,3-комнатная,74 м²,45 м²,10 м²,8 из 17,совмещённый,1,,"2,85 м",есть,панель,закрытая,,есть,Дизайнерский,,,,есть,,,,,центральное,,,,,во двор,,,,П-44,
17120219,3-комнатная,"75,1 м²","41,7 м²","15,7 м²",11 из 14,совмещённый,1,3 кв. 2025 г.,"2,8 м",есть,монолит,открытая,,есть,,,,,,,,,,,,,,,,,,,,
18900000,3-комнатная,"75,1 м²","46,5 м²",11 м²,6 из 17,раздельный,1,,,есть,панель,,,есть,,,,,,,,,,центральное,,,,,,,,,П-3,
14192311,3-комнатная,"75,2 м²","42,2 м²",18 м²,11 из 23,,,3 кв. 2026 г.,"3,4 м",есть,монолит,закрытая,закрытая,,,,,,,,,,,,,,,,,без отделки,,,,
16000000,3-комнатная,"75,2 м²","47,7 м²","11,6 м²",12 из 14,раздельный,1,,,,,,,есть,,,,,,,,,,центральное,,Спортивная площадка,,,во двор,,2017,,,
33109698,3-комнатная,"75,2 м²","33,9 м²","21,3 м²",19 из 30,,,4 кв. 2027 г.,"2,92 м",есть,монолит,закрытая,,,,,,,,,,,,,,,,,,без отделки,,,,
33852773,3-комнатная,"75,2 м²","33,9 м²",21 м²,25 из 30,,,4 кв. 2027 г.,"2,92 м",есть,монолит,закрытая,,,,,,,,,,,,,,,,,,без отделки,,,,
25750000,3-комнатная,"75,2 м²",50 м²,12 м²,8 из 24,,,,3 м,есть,,,,,,,,,,,,,,центральное,,Спортивная площадка,,,,,,,,
14327099,3-комнатная,"75,3 м²","42,2 м²",18 м²,12 из 23,,,3 кв. 2026 г.,"3,4 м",есть,монолит,закрытая,закрытая,,,,,,,,,,,,,,,,,без отделки,,,,
14443014,3-комнатная,"75,3 м²","42,2 м²",18 м²,13 из 23,,,3 кв. 2026 г.,"3,4 м",есть,монолит,закрытая,закрытая,,,,,,,,,,,,,,,,,без отделки,,,,
14674843,3-комнатная,"75,3 м²","42,2 м²",18 м²,15 из 23,,,3 кв. 2026 г.,"3,4 м",есть,монолит,закрытая,закрытая,,,,,,,,,,,,,,,,,без отделки,,,,
23739229,3-комнатная,"75,3 м²","40,8 м²",18 м²,2 из 7,совмещённый,2,4 кв. 2026 г.,"2,87 м",есть,монолит,открытая,,,,,,,,,,,,,,,,,,без отделки,,,,
26118983,3-комнатная,"75,3 м²","40,8 м²",18 м²,4 из 7,совмещённый,2,4 кв. 2026 г.,"2,87 м",есть,монолит,открытая,,,,,,,,,,,,,,,,,,,,,,
35785760,3-комнатная,"75,3 м²","45,6 м²","14,2 м²",49 из 54,,2,2 кв. 2025 г.,3 м,,монолит,закрытая,закрытая,,,,,,,,,,,центральное,,,,,во двор,без отделки,,хрущевка,,Подлежит реновации
27633368,3-комнатная,"75,3 м²","40,8 м²",18 м²,6 из 13,совмещённый,2,4 кв. 2026 г.,"2,87 м",есть,монолит,открытая,,,,,,,,,,,,,,,,,,,,,,
17800000,3-комнатная,"75,4 м²","46,2 м²","10,2 м²",12 из 17,,,,"2,7 м",есть,панель,,,есть,,,,,,,,,,центральное,,Фитнес клуб,,,на улицу,,,,П-3,
23869302,3-комнатная,"75,4 м²",41 м²,18 м²,2 из 13,совмещённый,2,4 кв. 2025 г.,"2,87 м",есть,монолит,открытая,,,,,,,,,,,,,,,,,,без отделки,,,,
24226556,3-комнатная,"75,4 м²",41 м²,18 м²,6 из 13,совмещённый,2,4 кв. 2025 г.,"2,87 м",есть,монолит,открытая,,,,,,,,,,,,,,,,,,без отделки,,,,
23486361,3-комнатная,"75,4 м²",41 м²,18 м²,9 из 13,совмещённый,2,4 кв. 2025 г.,"2,87 м",есть,монолит,открытая,,,,,,,,,,,,,,,,,,без отделки,,,,
22500000,3-комнатная,"75,4 м²","46,1 м²","10,4 м²",9 из 16,раздельный,1,,"2,65 м",есть,панель,,,есть,Дизайнерский,,,есть,нет,есть,есть,есть,есть,центральное,есть,Торговый центр,,,во двор,,,брежневка,П-3,
42000000,3-комнатная,"75,5 м²","29,2 м²","23,7 м²",15 из 23,совмещённый,2,1 кв. 2025 г.,,есть,монолит,подземная,,,Черновая отделка,,,,,,,,,,,,во двор и на улицу,,,,,,,
37770000,3-комнатная,"75,7 м²","47,7 м²","15,7 м²",14 из 23,совмещённый,2,2025 г.,"3,1 м",есть,монолит,подземная,,,Черновая отделка,,,,,,,,,,,,во двор и на улицу,,,,,,,
39500000,3-комнатная,"75,8 м²",45 м²,20 м²,16 из 29,,2,,"2,9 м",есть,монолит,подземная,,,Дизайнерский,есть,,,есть,,есть,,,,,,,,во двор,,2022,,,
44350000,3-комнатная,"75,8 м²",40 м²,19 м²,3 из 41,совмещённый,2,,"3,3 м",есть,монолит,подземная,,,Нужен ремонт,,,,,,,,,,,,во двор и на улицу,,,,2024,,,
42200000,3-комнатная,"75,8 м²",,"32,1 м²",5 из 41,совмещённый,2,,"3,3 м",есть,монолит,подземная,,,Нужен ремонт,,,,,,,,,,,,во двор и на улицу,,,,2024,,,
38200000,3-комнатная,"75,9 м²","51,1 м²",12 м²,5 из 9,совмещённый,1,,,есть,кирпич,закрытая,,,Дизайнерский,,,,,,,,,центральное,,Хорошая школа,во двор и на улицу,,,,,сталинка,,
17800000,3-комнатная,75 м²,45 м²,"10,5 м²",12 из 14,раздельный,1,,"2,75 м",есть,панель,,,есть,Евро,,,,нет,есть,есть,,,центральное,,Спортивная площадка,,,во двор,,,,П-44,
42500000,3-комнатная,75 м²,47 м²,"12,5 м²",12 из 16,раздельный,2,,"2,7 м",есть,монолит,подземная,,,Дизайнерский,есть,,,есть,,есть,,,,,,во двор и на улицу,,,,2020,,,
25000000,3-комнатная,75 м²,,24 м²,12 из 33,,2,,"2,6 м",есть,,закрытая,,,Евро,,,,есть,,,,,,,,,,во двор,,2022,,,
35000000,3-комнатная,75 м²,45 м²,"12,6 м²",13 из 17,совмещённый,1,,"2,75 м",есть,панель,,,есть,Дизайнерский,,,,есть,,,,,центральное,,Хорошая школа,,,во двор,,,,П-44Т,
27350000,3-комнатная,75 м²,53 м²,"10,5 м²",13 из 17,раздельный,1,,"2,65 м",есть,панель,закрытая,,есть,Евро,,,,есть,,,,,центральное,,Хорошие школы,,,во двор,,,,,
19000000,3-комнатная,75 м²,44 м²,10 м²,14 из 17,раздельный,1,,,есть,панель,закрытая,,есть,Нужен ремонт,,,,,,,,,центральное,,,,,во двор,,,,П-44,
39950000,3-комнатная,75 м²,45 м²,"12,5 м²",15 из 22,,,,"3,1 м",есть,кирпич-монолит,подземная,,есть,Дизайнерский,есть,,,есть,,есть,,,центральное,,Спортивная площадка,,,на улицу,,2019,,,
26500000,3-комнатная,75 м²,"44,2 м²",9 м²,18 из 24,,,,3 м,есть,монолит,,,,Нужен ремонт,,,,,,,,,,,,,,,,2023,,,
19200000,3-комнатная,75 м²,45 м²,"10,5 м²",2 из 17,,,,,,панель,,,,,,,,,,,,,центральное,,Хорошая школа,,,,,,,П-44,
22500000,3-комнатная,75 м²,50 м²,9 м²,2 из 8,раздельный,1,,"2,8 м",есть,кирпич,закрытая,,,Нужен ремонт,,,,нет,,,,,центральное,,,во двор и на улицу,,,,,сталинка,,
28905000,3-комнатная,75 м²,"31,9 м²",,26 из 28,совмещённый,2,2027 г.,"2,85 м",есть,кирпич-монолит,подземная,,,,,,,,,,,,,,,,,во двор,без отделки,,,,
40290000,3-комнатная,75 м²,"38,4 м²","15,3 м²",3 из 13,раздельный,1,3 кв. 2028 г.,"3,38 м",есть,монолит,закрытая,закрытая,есть,,,,,,,,,,,,,,,,,,,,
19000000,3-комнатная,75 м²,55 м²,10 м²,3 из 4,раздельный,1,,3 м,,кирпич,,,есть,Нужен ремонт,,,,нет,,,,,,,,,,во двор,,,,,
9990000,3-комнатная,75 м²,45 м²,12 м²,4 из 5,,2,,3 м,,,подземная,,,Дизайнерский,,,,есть,,,,,,,,во двор и на улицу,,,,,,,
38000000,3-комнатная,75 м²,46 м²,10 м²,4 из 6,раздельный,1,,,есть,панель,закрытая,,,Хороший,,,,есть,,,,,,,,во двор и на улицу,,,,,,,
41190000,3-комнатная,75 м²,"38,4 м²","15,3 м²",5 из 13,раздельный,1,3 кв. 2028 г.,"3,38 м",есть,монолит,закрытая,закрытая,есть,,,,,,,,,,,,,,,,,,,,
26000000,3-комнатная,75 м²,"46,4 м²","10,6 м²",7 из 17,,,,,,монолит,,,,,,,,,,,,,,,,,,,,,,,
25000000,3-комнатная,75 м²,,10 м²,7 из 17,раздельный,1,,"2,64 м",есть,монолит,закрытая,,есть,,,,,,,,,,центральное,,Спортивная площадка,,,во двор,,,,П-44,
16944785,3-комнатная,"76,1 м²","40,8 м²","16,9 м²",14 из 14,раздельный,1,3 кв. 2025 г.,"2,8 м",есть,монолит,открытая,,,,,,,,,,,,,,,,,,,,,,
15835882,3-комнатная,"76,1 м²","40,8 м²","16,9 м²",14 из 14,совмещённый,1,3 кв. 2025 г.,"2,8 м",есть,монолит,открытая,,,,,,,,,,,,,,,,,,,,,,
19000000,3-комнатная,"76,1 м²",50 м²,"12,7 м²",16 из 17,совмещённый,1,,"2,7 м",есть,панель,закрытая,,есть,Дизайнерский,,,,есть,,,,,центральное,,,во двор и на улицу,,,,,,П-44Т,
30566576,3-комнатная,"76,1 м²","39,6 м²","18,4 м²",17 из 52,,,,"2,85 м",есть,монолит,подземная,,,,,,,,,,,,,,,,,во двор,предчистовая,2024,,,
29455446,3-комнатная,"76,1 м²","22,5 м²","33,6 м²",2 из 30,,2,1 кв. 2025 г.,"2,87 м",есть,монолит,закрытая,закрытая,,,,,,,,,,,,,,,,во двор,без отделки,,,,
